Data,Último,Abertura,Máxima,Mínima,Variação
29.04.1985,"0,7132","0,7132","0,7132","0,7132","0,32%"
26.04.1985,"0,7109","0,7109","0,7109","0,7109","0,44%"
25.04.1985,"0,7078","0,7078","0,7078","0,7078","-0,73%"
24.04.1985,"0,7130","0,7130","0,7130","0,7130","-2,17%"
23.04.1985,"0,7288","0,7288","0,7288","0,7288","-1,90%"
22.04.1985,"0,7429","0,7429","0,7429","0,7429","-0,63%"
19.04.1985,"0,7476","0,7476","0,7476","0,7476","0,47%"
18.04.1985,"0,7441","0,7441","0,7441","0,7441","0,96%"
17.04.1985,"0,7370","0,7370","0,7370","0,7370","0,01%"
16.04.1985,"0,7369","0,7369","0,7369","0,7369","-0,09%"
15.04.1985,"0,7376","0,7376","0,7376","0,7376","1,92%"
12.04.1985,"0,7237","0,7237","0,7237","0,7237","0,21%"
11.04.1985,"0,7222","0,7222","0,7222","0,7222","1,30%"
10.04.1985,"0,7129","0,7129","0,7129","0,7129","1,25%"
09.04.1985,"0,7041","0,7041","0,7041","0,7041","0,11%"
04.04.1985,"0,7033","0,7033","0,7033","0,7033","-1,39%"
03.04.1985,"0,7132","0,7132","0,7132","0,7132","0,71%"
02.04.1985,"0,7082","0,7082","0,7082","0,7082","-1,19%"
01.04.1985,"0,7167","0,7167","0,7167","0,7167","-0,58%"
29.03.1985,"0,7209","0,7209","0,7209","0,7209","1,19%"
28.03.1985,"0,7124","0,7124","0,7124","0,7124","0,66%"
27.03.1985,"0,7077","0,7077","0,7077","0,7077","2,00%"
26.03.1985,"0,6938","0,6938","0,6938","0,6938","0,89%"
25.03.1985,"0,6877","0,6877","0,6877","0,6877","-0,54%"
22.03.1985,"0,6914","0,6914","0,6914","0,6914","-0,53%"
21.03.1985,"0,6951","0,6951","0,6951","0,6951","1,92%"
20.03.1985,"0,6820","0,6820","0,6820","0,6820","0,32%"
19.03.1985,"0,6798","0,6798","0,6798","0,6798","2,10%"
18.03.1985,"0,6658","0,6658","0,6658","0,6658","0,59%"
15.03.1985,"0,6619","0,6619","0,6619","0,6619","0,29%"
14.03.1985,"0,6600","0,6600","0,6600","0,6600","-0,86%"
13.03.1985,"0,6657","0,6657","0,6657","0,6657","-0,48%"
12.03.1985,"0,6689","0,6689","0,6689","0,6689","0,19%"
11.03.1985,"0,6676","0,6676","0,6676","0,6676","1,37%"
08.03.1985,"0,6586","0,6586","0,6586","0,6586","0,18%"
07.03.1985,"0,6574","0,6574","0,6574","0,6574","0,92%"
06.03.1985,"0,6514","0,6514","0,6514","0,6514","-0,52%"
05.03.1985,"0,6548","0,6548","0,6548","0,6548","-1,37%"
04.03.1985,"0,6639","0,6639","0,6639","0,6639","-0,32%"
01.03.1985,"0,6660","0,6660","0,6660","0,6660","-0,42%"
28.02.1985,"0,6688","0,6688","0,6688","0,6688","-0,22%"
27.02.1985,"0,6703","0,6703","0,6703","0,6703","4,02%"
26.02.1985,"0,6444","0,6444","0,6444","0,6444","-0,48%"
25.02.1985,"0,6475","0,6475","0,6475","0,6475","-1,86%"
22.02.1985,"0,6598","0,6598","0,6598","0,6598","-1,18%"
21.02.1985,"0,6677","0,6677","0,6677","0,6677","-0,73%"
20.02.1985,"0,6726","0,6726","0,6726","0,6726","-0,49%"
19.02.1985,"0,6759","0,6759","0,6759","0,6759","-0,57%"
18.02.1985,"0,6798","0,6798","0,6798","0,6798","-0,67%"
15.02.1985,"0,6844","0,6844","0,6844","0,6844","0,63%"
14.02.1985,"0,6801","0,6801","0,6801","0,6801","0,22%"
13.02.1985,"0,6786","0,6786","0,6786","0,6786","-0,41%"
12.02.1985,"0,6814","0,6814","0,6814","0,6814","-0,54%"
11.02.1985,"0,6851","0,6851","0,6851","0,6851","-0,74%"
08.02.1985,"0,6902","0,6902","0,6902","0,6902","-0,36%"
07.02.1985,"0,6927","0,6927","0,6927","0,6927","-0,29%"
06.02.1985,"0,6947","0,6947","0,6947","0,6947","-0,26%"
05.02.1985,"0,6965","0,6965","0,6965","0,6965","-0,43%"
04.02.1985,"0,6995","0,6995","0,6995","0,6995","-0,95%"
01.02.1985,"0,7062","0,7062","0,7062","0,7062","-0,23%"
31.01.1985,"0,7078","0,7078","0,7078","0,7078","0,03%"
30.01.1985,"0,7076","0,7076","0,7076","0,7076","0,01%"
29.01.1985,"0,7075","0,7075","0,7075","0,7075","0,03%"
28.01.1985,"0,7073","0,7073","0,7073","0,7073","-0,04%"
25.01.1985,"0,7076","0,7076","0,7076","0,7076","-0,10%"
24.01.1985,"0,7083","0,7083","0,7083","0,7083","0,34%"
23.01.1985,"0,7059","0,7059","0,7059","0,7059","-0,21%"
22.01.1985,"0,7074","0,7074","0,7074","0,7074","0,04%"
21.01.1985,"0,7071","0,7071","0,7071","0,7071","0,33%"
18.01.1985,"0,7048","0,7048","0,7048","0,7048","0,03%"
17.01.1985,"0,7046","0,7046","0,7046","0,7046","0,06%"
16.01.1985,"0,7042","0,7042","0,7042","0,7042","0,09%"
15.01.1985,"0,7036","0,7036","0,7036","0,7036","0,04%"
14.01.1985,"0,7033","0,7033","0,7033","0,7033","-1,03%"
11.01.1985,"0,7106","0,7106","0,7106","0,7106","0,03%"
10.01.1985,"0,7104","0,7104","0,7104","0,7104","0,18%"
09.01.1985,"0,7091","0,7091","0,7091","0,7091","-0,24%"
08.01.1985,"0,7108","0,7108","0,7108","0,7108","0,59%"
07.01.1985,"0,7066","0,7066","0,7066","0,7066","-0,28%"
04.01.1985,"0,7086","0,7086","0,7086","0,7086","0,04%"
03.01.1985,"0,7083","0,7083","0,7083","0,7083","0,28%"
02.01.1985,"0,7063","0,7063","0,7063","0,7063","-0,72%"
31.12.1984,"0,7114","0,7114","0,7114","0,7114","-0,22%"
28.12.1984,"0,7130","0,7130","0,7130","0,7130","0,01%"
27.12.1984,"0,7129","0,7129","0,7129","0,7129","-0,65%"
24.12.1984,"0,7176","0,7176","0,7176","0,7176","-0,17%"
21.12.1984,"0,7188","0,7188","0,7188","0,7188","-0,35%"
20.12.1984,"0,7213","0,7213","0,7213","0,7213","-0,25%"
19.12.1984,"0,7231","0,7231","0,7231","0,7231","-0,36%"
18.12.1984,"0,7257","0,7257","0,7257","0,7257","0,36%"
17.12.1984,"0,7231","0,7231","0,7231","0,7231","0,24%"
14.12.1984,"0,7214","0,7214","0,7214","0,7214","-0,06%"
13.12.1984,"0,7218","0,7218","0,7218","0,7218","-0,37%"
12.12.1984,"0,7245","0,7245","0,7245","0,7245","-0,21%"
11.12.1984,"0,7260","0,7260","0,7260","0,7260","0,06%"
10.12.1984,"0,7256","0,7256","0,7256","0,7256","0,06%"
07.12.1984,"0,7252","0,7252","0,7252","0,7252","-0,19%"
06.12.1984,"0,7266","0,7266","0,7266","0,7266","-0,06%"
05.12.1984,"0,7270","0,7270","0,7270","0,7270","-0,27%"
04.12.1984,"0,7290","0,7290","0,7290","0,7290","1,29%"
03.12.1984,"0,7197","0,7197","0,7197","0,7197","-0,42%"
30.11.1984,"0,7227","0,7227","0,7227","0,7227","-0,48%"
29.11.1984,"0,7262","0,7262","0,7262","0,7262","0,03%"
28.11.1984,"0,7260","0,7260","0,7260","0,7260","-0,82%"
27.11.1984,"0,7320","0,7320","0,7320","0,7320","0,18%"
26.11.1984,"0,7307","0,7307","0,7307","0,7307","-1,00%"
23.11.1984,"0,7381","0,7381","0,7381","0,7381","-0,79%"
22.11.1984,"0,7440","0,7440","0,7440","0,7440","0,61%"
21.11.1984,"0,7395","0,7395","0,7395","0,7395","-0,76%"
20.11.1984,"0,7452","0,7452","0,7452","0,7452","-0,23%"
19.11.1984,"0,7469","0,7469","0,7469","0,7469","-0,84%"
16.11.1984,"0,7532","0,7532","0,7532","0,7532","0,13%"
15.11.1984,"0,7522","0,7522","0,7522","0,7522","-0,20%"
14.11.1984,"0,7537","0,7537","0,7537","0,7537","-1,01%"
13.11.1984,"0,7614","0,7614","0,7614","0,7614","0,57%"
12.11.1984,"0,7571","0,7571","0,7571","0,7571","-0,16%"
09.11.1984,"0,7583","0,7583","0,7583","0,7583","-0,01%"
08.11.1984,"0,7584","0,7584","0,7584","0,7584","-0,54%"
07.11.1984,"0,7625","0,7625","0,7625","0,7625","0,86%"
06.11.1984,"0,7560","0,7560","0,7560","0,7560","-0,11%"
05.11.1984,"0,7568","0,7568","0,7568","0,7568","0,04%"
02.11.1984,"0,7565","0,7565","0,7565","0,7565","1,98%"
01.11.1984,"0,7418","0,7418","0,7418","0,7418","0,80%"
31.10.1984,"0,7359","0,7359","0,7359","0,7359","0,55%"
30.10.1984,"0,7319","0,7319","0,7319","0,7319","0,41%"
29.10.1984,"0,7289","0,7289","0,7289","0,7289","-0,92%"
26.10.1984,"0,7357","0,7357","0,7357","0,7357","-0,57%"
25.10.1984,"0,7399","0,7399","0,7399","0,7399","0,18%"
24.10.1984,"0,7386","0,7386","0,7386","0,7386","0,85%"
23.10.1984,"0,7324","0,7324","0,7324","0,7324","0,85%"
22.10.1984,"0,7262","0,7262","0,7262","0,7262","0,00%"
19.10.1984,"0,7262","0,7262","0,7262","0,7262","1,17%"
18.10.1984,"0,7178","0,7178","0,7178","0,7178","-0,11%"
17.10.1984,"0,7186","0,7186","0,7186","0,7186","0,69%"
16.10.1984,"0,7137","0,7137","0,7137","0,7137","0,22%"
15.10.1984,"0,7121","0,7121","0,7121","0,7121","-1,22%"
12.10.1984,"0,7209","0,7209","0,7209","0,7209","-0,21%"
11.10.1984,"0,7224","0,7224","0,7224","0,7224","0,06%"
10.10.1984,"0,7220","0,7220","0,7220","0,7220","-0,59%"
09.10.1984,"0,7263","0,7263","0,7263","0,7263","-0,79%"
08.10.1984,"0,7321","0,7321","0,7321","0,7321","-0,12%"
05.10.1984,"0,7330","0,7330","0,7330","0,7330","-0,30%"
04.10.1984,"0,7352","0,7352","0,7352","0,7352","-0,76%"
03.10.1984,"0,7408","0,7408","0,7408","0,7408","0,84%"
02.10.1984,"0,7346","0,7346","0,7346","0,7346","0,40%"
01.10.1984,"0,7317","0,7317","0,7317","0,7317","0,19%"
28.09.1984,"0,7303","0,7303","0,7303","0,7303","-1,03%"
27.09.1984,"0,7379","0,7379","0,7379","0,7379","1,81%"
26.09.1984,"0,7248","0,7248","0,7248","0,7248","-0,49%"
25.09.1984,"0,7284","0,7284","0,7284","0,7284","-1,18%"
24.09.1984,"0,7371","0,7371","0,7371","0,7371","2,05%"
21.09.1984,"0,7223","0,7223","0,7223","0,7223","0,73%"
20.09.1984,"0,7171","0,7171","0,7171","0,7171","-0,90%"
19.09.1984,"0,7236","0,7236","0,7236","0,7236","0,14%"
18.09.1984,"0,7226","0,7226","0,7226","0,7226","-0,81%"
17.09.1984,"0,7285","0,7285","0,7285","0,7285","-1,37%"
14.09.1984,"0,7386","0,7386","0,7386","0,7386","0,04%"
13.09.1984,"0,7383","0,7383","0,7383","0,7383","-1,11%"
12.09.1984,"0,7466","0,7466","0,7466","0,7466","0,12%"
11.09.1984,"0,7457","0,7457","0,7457","0,7457","-0,21%"
10.09.1984,"0,7473","0,7473","0,7473","0,7473","-0,68%"
07.09.1984,"0,7524","0,7524","0,7524","0,7524","-0,62%"
06.09.1984,"0,7571","0,7571","0,7571","0,7571","-0,16%"
05.09.1984,"0,7583","0,7583","0,7583","0,7583","-0,76%"
04.09.1984,"0,7641","0,7641","0,7641","0,7641","-0,46%"
03.09.1984,"0,7676","0,7676","0,7676","0,7676","-0,78%"
31.08.1984,"0,7736","0,7736","0,7736","0,7736","0,01%"
30.08.1984,"0,7735","0,7735","0,7735","0,7735","-0,31%"
29.08.1984,"0,7759","0,7759","0,7759","0,7759","0,25%"
28.08.1984,"0,7740","0,7740","0,7740","0,7740","-0,39%"
24.08.1984,"0,7770","0,7770","0,7770","0,7770","-0,10%"
23.08.1984,"0,7778","0,7778","0,7778","0,7778","0,58%"
22.08.1984,"0,7733","0,7733","0,7733","0,7733","-0,08%"
21.08.1984,"0,7739","0,7739","0,7739","0,7739","-0,54%"
20.08.1984,"0,7781","0,7781","0,7781","0,7781","-0,40%"
17.08.1984,"0,7812","0,7812","0,7812","0,7812","-0,17%"
16.08.1984,"0,7825","0,7825","0,7825","0,7825","0,89%"
15.08.1984,"0,7756","0,7756","0,7756","0,7756","-0,24%"
14.08.1984,"0,7775","0,7775","0,7775","0,7775","1,46%"
13.08.1984,"0,7663","0,7663","0,7663","0,7663","-0,67%"
10.08.1984,"0,7715","0,7715","0,7715","0,7715","0,13%"
09.08.1984,"0,7705","0,7705","0,7705","0,7705","0,33%"
08.08.1984,"0,7680","0,7680","0,7680","0,7680","0,20%"
07.08.1984,"0,7665","0,7665","0,7665","0,7665","-1,29%"
06.08.1984,"0,7765","0,7765","0,7765","0,7765","-0,45%"
03.08.1984,"0,7800","0,7800","0,7800","0,7800","1,06%"
02.08.1984,"0,7718","0,7718","0,7718","0,7718","0,51%"
01.08.1984,"0,7679","0,7679","0,7679","0,7679","-0,78%"
31.07.1984,"0,7739","0,7739","0,7739","0,7739","0,31%"
30.07.1984,"0,7715","0,7715","0,7715","0,7715","-0,57%"
27.07.1984,"0,7759","0,7759","0,7759","0,7759","-1,16%"
26.07.1984,"0,7850","0,7850","0,7850","0,7850","0,11%"
25.07.1984,"0,7841","0,7841","0,7841","0,7841","0,82%"
24.07.1984,"0,7777","0,7777","0,7777","0,7777","0,18%"
23.07.1984,"0,7763","0,7763","0,7763","0,7763","-0,84%"
20.07.1984,"0,7829","0,7829","0,7829","0,7829","-0,01%"
19.07.1984,"0,7830","0,7830","0,7830","0,7830","0,03%"
18.07.1984,"0,7828","0,7828","0,7828","0,7828","-0,34%"
17.07.1984,"0,7855","0,7855","0,7855","0,7855","-0,70%"
16.07.1984,"0,7910","0,7910","0,7910","0,7910","0,43%"
13.07.1984,"0,7876","0,7876","0,7876","0,7876","0,48%"
12.07.1984,"0,7838","0,7838","0,7838","0,7838","-0,34%"
11.07.1984,"0,7865","0,7865","0,7865","0,7865","-0,33%"
10.07.1984,"0,7891","0,7891","0,7891","0,7891","0,33%"
09.07.1984,"0,7865","0,7865","0,7865","0,7865","-0,35%"
06.07.1984,"0,7893","0,7893","0,7893","0,7893","-0,01%"
05.07.1984,"0,7894","0,7894","0,7894","0,7894","-0,35%"
04.07.1984,"0,7922","0,7922","0,7922","0,7922","-0,11%"
03.07.1984,"0,7931","0,7931","0,7931","0,7931","-0,74%"
02.07.1984,"0,7990","0,7990","0,7990","0,7990","-0,50%"
29.06.1984,"0,8030","0,8030","0,8030","0,8030","0,25%"
28.06.1984,"0,8010","0,8010","0,8010","0,8010","0,18%"
27.06.1984,"0,7996","0,7996","0,7996","0,7996","-0,09%"
26.06.1984,"0,8003","0,8003","0,8003","0,8003","0,46%"
25.06.1984,"0,7966","0,7966","0,7966","0,7966","-0,77%"
22.06.1984,"0,8028","0,8028","0,8028","0,8028","-0,01%"
21.06.1984,"0,8029","0,8029","0,8029","0,8029","-0,40%"
20.06.1984,"0,8061","0,8061","0,8061","0,8061","-0,33%"
19.06.1984,"0,8088","0,8088","0,8088","0,8088","-0,20%"
18.06.1984,"0,8104","0,8104","0,8104","0,8104","-0,38%"
15.06.1984,"0,8135","0,8135","0,8135","0,8135","-0,73%"
14.06.1984,"0,8195","0,8195","0,8195","0,8195","0,05%"
13.06.1984,"0,8191","0,8191","0,8191","0,8191","-0,24%"
12.06.1984,"0,8211","0,8211","0,8211","0,8211","-0,74%"
11.06.1984,"0,8272","0,8272","0,8272","0,8272","0,12%"
08.06.1984,"0,8262","0,8262","0,8262","0,8262","-0,34%"
07.06.1984,"0,8290","0,8290","0,8290","0,8290","-0,08%"
06.06.1984,"0,8297","0,8297","0,8297","0,8297","-0,38%"
05.06.1984,"0,8329","0,8329","0,8329","0,8329","-0,16%"
04.06.1984,"0,8342","0,8342","0,8342","0,8342","0,71%"
01.06.1984,"0,8283","0,8283","0,8283","0,8283","1,30%"
31.05.1984,"0,8177","0,8177","0,8177","0,8177","0,00%"
30.05.1984,"0,8177","0,8177","0,8177","0,8177","0,28%"
29.05.1984,"0,8154","0,8154","0,8154","0,8154","-0,52%"
25.05.1984,"0,8197","0,8197","0,8197","0,8197","1,35%"
24.05.1984,"0,8088","0,8088","0,8088","0,8088","-0,86%"
23.05.1984,"0,8158","0,8158","0,8158","0,8158","0,09%"
22.05.1984,"0,8151","0,8151","0,8151","0,8151","0,53%"
21.05.1984,"0,8108","0,8108","0,8108","0,8108","0,50%"
18.05.1984,"0,8068","0,8068","0,8068","0,8068","-0,80%"
17.05.1984,"0,8133","0,8133","0,8133","0,8133","-0,32%"
16.05.1984,"0,8159","0,8159","0,8159","0,8159","0,51%"
15.05.1984,"0,8118","0,8118","0,8118","0,8118","0,36%"
14.05.1984,"0,8089","0,8089","0,8089","0,8089","0,30%"
11.05.1984,"0,8065","0,8065","0,8065","0,8065","0,35%"
10.05.1984,"0,8037","0,8037","0,8037","0,8037","-0,19%"
09.05.1984,"0,8052","0,8052","0,8052","0,8052","0,24%"
08.05.1984,"0,8033","0,8033","0,8033","0,8033","-2,36%"
04.05.1984,"0,8227","0,8227","0,8227","0,8227","0,26%"
03.05.1984,"0,8206","0,8206","0,8206","0,8206","0,23%"
02.05.1984,"0,8187","0,8187","0,8187","0,8187","0,02%"
01.05.1984,"0,8185","0,8185","0,8185","0,8185","-0,40%"
30.04.1984,"0,8218","0,8218","0,8218","0,8218","-0,93%"
27.04.1984,"0,8295","0,8295","0,8295","0,8295","0,13%"
26.04.1984,"0,8284","0,8284","0,8284","0,8284","-0,62%"
25.04.1984,"0,8336","0,8336","0,8336","0,8336","0,12%"
24.04.1984,"0,8326","0,8326","0,8326","0,8326","-1,10%"
19.04.1984,"0,8419","0,8419","0,8419","0,8419","-0,14%"
18.04.1984,"0,8431","0,8431","0,8431","0,8431","-0,25%"
17.04.1984,"0,8452","0,8452","0,8452","0,8452","0,00%"
16.04.1984,"0,8452","0,8452","0,8452","0,8452","-0,34%"
13.04.1984,"0,8481","0,8481","0,8481","0,8481","-0,62%"
12.04.1984,"0,8534","0,8534","0,8534","0,8534","-0,16%"
11.04.1984,"0,8548","0,8548","0,8548","0,8548","0,64%"
10.04.1984,"0,8494","0,8494","0,8494","0,8494","-0,29%"
09.04.1984,"0,8519","0,8519","0,8519","0,8519","0,19%"
06.04.1984,"0,8503","0,8503","0,8503","0,8503","-0,36%"
05.04.1984,"0,8534","0,8534","0,8534","0,8534","0,20%"
04.04.1984,"0,8517","0,8517","0,8517","0,8517","0,13%"
03.04.1984,"0,8506","0,8506","0,8506","0,8506","-1,09%"
02.04.1984,"0,8600","0,8600","0,8600","0,8600","0,19%"
30.03.1984,"0,8584","0,8584","0,8584","0,8584","-0,34%"
29.03.1984,"0,8613","0,8613","0,8613","0,8613","0,71%"
28.03.1984,"0,8552","0,8552","0,8552","0,8552","-0,70%"
27.03.1984,"0,8612","0,8612","0,8612","0,8612","0,94%"
26.03.1984,"0,8532","0,8532","0,8532","0,8532","0,67%"
23.03.1984,"0,8475","0,8475","0,8475","0,8475","0,64%"
22.03.1984,"0,8421","0,8421","0,8421","0,8421","0,11%"
21.03.1984,"0,8412","0,8412","0,8412","0,8412","-0,53%"
20.03.1984,"0,8457","0,8457","0,8457","0,8457","0,02%"
19.03.1984,"0,8455","0,8455","0,8455","0,8455","-0,37%"
16.03.1984,"0,8486","0,8486","0,8486","0,8486","-1,27%"
15.03.1984,"0,8595","0,8595","0,8595","0,8595","-1,31%"
14.03.1984,"0,8709","0,8709","0,8709","0,8709","0,89%"
13.03.1984,"0,8632","0,8632","0,8632","0,8632","0,90%"
12.03.1984,"0,8555","0,8555","0,8555","0,8555","-0,85%"
09.03.1984,"0,8628","0,8628","0,8628","0,8628","-0,01%"
08.03.1984,"0,8629","0,8629","0,8629","0,8629","-0,95%"
07.03.1984,"0,8712","0,8712","0,8712","0,8712","0,39%"
06.03.1984,"0,8678","0,8678","0,8678","0,8678","0,46%"
05.03.1984,"0,8638","0,8638","0,8638","0,8638","0,17%"
02.03.1984,"0,8623","0,8623","0,8623","0,8623","1,08%"
01.03.1984,"0,8531","0,8531","0,8531","0,8531","-0,50%"
29.02.1984,"0,8574","0,8574","0,8574","0,8574","0,42%"
28.02.1984,"0,8538","0,8538","0,8538","0,8538","1,27%"
27.02.1984,"0,8431","0,8431","0,8431","0,8431","-0,34%"
24.02.1984,"0,8460","0,8460","0,8460","0,8460","0,79%"
23.02.1984,"0,8394","0,8394","0,8394","0,8394","0,27%"
22.02.1984,"0,8371","0,8371","0,8371","0,8371","1,52%"
21.02.1984,"0,8246","0,8246","0,8246","0,8246","-0,57%"
20.02.1984,"0,8293","0,8293","0,8293","0,8293","-0,07%"
17.02.1984,"0,8299","0,8299","0,8299","0,8299","-0,38%"
16.02.1984,"0,8331","0,8331","0,8331","0,8331","0,64%"
15.02.1984,"0,8278","0,8278","0,8278","0,8278","1,61%"
14.02.1984,"0,8147","0,8147","0,8147","0,8147","-0,05%"
13.02.1984,"0,8151","0,8151","0,8151","0,8151","0,15%"
10.02.1984,"0,8139","0,8139","0,8139","0,8139","-0,37%"
09.02.1984,"0,8169","0,8169","0,8169","0,8169","0,76%"
08.02.1984,"0,8107","0,8107","0,8107","0,8107","0,38%"
07.02.1984,"0,8076","0,8076","0,8076","0,8076","-0,75%"
06.02.1984,"0,8137","0,8137","0,8137","0,8137","0,31%"
03.02.1984,"0,8112","0,8112","0,8112","0,8112","0,25%"
02.02.1984,"0,8092","0,8092","0,8092","0,8092","1,24%"
01.02.1984,"0,7993","0,7993","0,7993","0,7993","0,45%"
31.01.1984,"0,7957","0,7957","0,7957","0,7957","-0,14%"
30.01.1984,"0,7968","0,7968","0,7968","0,7968","0,25%"
27.01.1984,"0,7948","0,7948","0,7948","0,7948","-0,35%"
26.01.1984,"0,7976","0,7976","0,7976","0,7976","0,33%"
25.01.1984,"0,7950","0,7950","0,7950","0,7950","0,26%"
24.01.1984,"0,7929","0,7929","0,7929","0,7929","-0,51%"
23.01.1984,"0,7970","0,7970","0,7970","0,7970","0,26%"
20.01.1984,"0,7949","0,7949","0,7949","0,7949","-1,01%"
19.01.1984,"0,8030","0,8030","0,8030","0,8030","0,88%"
18.01.1984,"0,7960","0,7960","0,7960","0,7960","-0,44%"
17.01.1984,"0,7995","0,7995","0,7995","0,7995","-0,11%"
16.01.1984,"0,8004","0,8004","0,8004","0,8004","0,46%"
13.01.1984,"0,7967","0,7967","0,7967","0,7967","0,94%"
12.01.1984,"0,7893","0,7893","0,7893","0,7893","-0,18%"
11.01.1984,"0,7907","0,7907","0,7907","0,7907","-0,77%"
10.01.1984,"0,7968","0,7968","0,7968","0,7968","0,57%"
09.01.1984,"0,7923","0,7923","0,7923","0,7923","-0,86%"
06.01.1984,"0,7992","0,7992","0,7992","0,7992","-0,24%"
05.01.1984,"0,8011","0,8011","0,8011","0,8011","-0,31%"
04.01.1984,"0,8036","0,8036","0,8036","0,8036","-1,24%"
03.01.1984,"0,8137","0,8137","0,8137","0,8137","-1,08%"
30.12.1983,"0,8226","0,8226","0,8226","0,8226","0,35%"
29.12.1983,"0,8197","0,8197","0,8197","0,8197","0,74%"
28.12.1983,"0,8137","0,8137","0,8137","0,8137","0,68%"
23.12.1983,"0,8082","0,8082","0,8082","0,8082","-0,17%"
22.12.1983,"0,8096","0,8096","0,8096","0,8096","0,10%"
21.12.1983,"0,8088","0,8088","0,8088","0,8088","-0,20%"
20.12.1983,"0,8104","0,8104","0,8104","0,8104","0,17%"
19.12.1983,"0,8090","0,8090","0,8090","0,8090","0,14%"
16.12.1983,"0,8079","0,8079","0,8079","0,8079","-0,35%"
15.12.1983,"0,8107","0,8107","0,8107","0,8107","-0,06%"
14.12.1983,"0,8112","0,8112","0,8112","0,8112","-0,05%"
13.12.1983,"0,8116","0,8116","0,8116","0,8116","-0,49%"
12.12.1983,"0,8156","0,8156","0,8156","0,8156","-0,17%"
09.12.1983,"0,8170","0,8170","0,8170","0,8170","-0,44%"
08.12.1983,"0,8206","0,8206","0,8206","0,8206","0,00%"
07.12.1983,"0,8206","0,8206","0,8206","0,8206","-0,24%"
06.12.1983,"0,8226","0,8226","0,8226","0,8226","0,34%"
05.12.1983,"0,8198","0,8198","0,8198","0,8198","-1,01%"
02.12.1983,"0,8282","0,8282","0,8282","0,8282","-0,30%"
01.12.1983,"0,8307","0,8307","0,8307","0,8307","-0,22%"
30.11.1983,"0,8325","0,8325","0,8325","0,8325","0,88%"
29.11.1983,"0,8252","0,8252","0,8252","0,8252","-0,52%"
28.11.1983,"0,8295","0,8295","0,8295","0,8295","0,24%"
25.11.1983,"0,8275","0,8275","0,8275","0,8275","-0,18%"
24.11.1983,"0,8290","0,8290","0,8290","0,8290","-0,38%"
23.11.1983,"0,8322","0,8322","0,8322","0,8322","0,01%"
22.11.1983,"0,8321","0,8321","0,8321","0,8321","0,31%"
21.11.1983,"0,8295","0,8295","0,8295","0,8295","-0,19%"
18.11.1983,"0,8311","0,8311","0,8311","0,8311","-0,31%"
17.11.1983,"0,8337","0,8337","0,8337","0,8337","-0,64%"
16.11.1983,"0,8391","0,8391","0,8391","0,8391","0,10%"
15.11.1983,"0,8383","0,8383","0,8383","0,8383","-0,12%"
14.11.1983,"0,8393","0,8393","0,8393","0,8393","0,08%"
11.11.1983,"0,8386","0,8386","0,8386","0,8386","-0,56%"
10.11.1983,"0,8433","0,8433","0,8433","0,8433","0,32%"
09.11.1983,"0,8406","0,8406","0,8406","0,8406","0,38%"
08.11.1983,"0,8374","0,8374","0,8374","0,8374","-0,04%"
07.11.1983,"0,8377","0,8377","0,8377","0,8377","-0,37%"
04.11.1983,"0,8408","0,8408","0,8408","0,8408","-0,64%"
03.11.1983,"0,8462","0,8462","0,8462","0,8462","0,05%"
02.11.1983,"0,8458","0,8458","0,8458","0,8458","-0,09%"
01.11.1983,"0,8466","0,8466","0,8466","0,8466","-0,69%"
31.10.1983,"0,8525","0,8525","0,8525","0,8525","-0,48%"
28.10.1983,"0,8566","0,8566","0,8566","0,8566","0,13%"
27.10.1983,"0,8555","0,8555","0,8555","0,8555","-0,06%"
26.10.1983,"0,8560","0,8560","0,8560","0,8560","-0,44%"
25.10.1983,"0,8598","0,8598","0,8598","0,8598","0,28%"
24.10.1983,"0,8574","0,8574","0,8574","0,8574","-0,98%"
21.10.1983,"0,8659","0,8659","0,8659","0,8659","0,21%"
20.10.1983,"0,8641","0,8641","0,8641","0,8641","0,09%"
19.10.1983,"0,8633","0,8633","0,8633","0,8633","-0,27%"
18.10.1983,"0,8656","0,8656","0,8656","0,8656","0,51%"
17.10.1983,"0,8612","0,8612","0,8612","0,8612","0,63%"
14.10.1983,"0,8558","0,8558","0,8558","0,8558","-0,42%"
13.10.1983,"0,8594","0,8594","0,8594","0,8594","0,12%"
12.10.1983,"0,8584","0,8584","0,8584","0,8584","-0,69%"
11.10.1983,"0,8644","0,8644","0,8644","0,8644","-0,09%"
10.10.1983,"0,8652","0,8652","0,8652","0,8652","-0,55%"
07.10.1983,"0,8700","0,8700","0,8700","0,8700","0,57%"
06.10.1983,"0,8651","0,8651","0,8651","0,8651","0,41%"
05.10.1983,"0,8616","0,8616","0,8616","0,8616","1,03%"
04.10.1983,"0,8528","0,8528","0,8528","0,8528","-0,33%"
03.10.1983,"0,8556","0,8556","0,8556","0,8556","0,33%"
30.09.1983,"0,8528","0,8528","0,8528","0,8528","0,41%"
29.09.1983,"0,8493","0,8493","0,8493","0,8493","-0,25%"
28.09.1983,"0,8514","0,8514","0,8514","0,8514","0,56%"
27.09.1983,"0,8467","0,8467","0,8467","0,8467","-0,46%"
26.09.1983,"0,8506","0,8506","0,8506","0,8506","0,48%"
23.09.1983,"0,8465","0,8465","0,8465","0,8465","0,68%"
